pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
KC,2024-08-14,83.1,2.89,6.31,"Ray, Robbie",621566,592662,,swinging_strike,,,,,8,Matt Olson walks.   Jorge Soler to 3rd.    Austin Riley to 2nd.,R,L,L,SF,ATL,S,,,0,0,2024,-0.01,0.05,-0.25,1.58,,624585,663586,1,1,Top,,,,,672275,,,-7.141208129067417,-120.87049400157892,-4.463836097199717,1.2032315863608785,22.54648321022331,-31.057268198765623,3.5,1.64,,,,82.8,2123,6.0,745301,592662,672275,664774,689172,656305,666149,671218,687529,573262,54.48,,,,,,,,4,1,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,349,0.0,-0.081,68.0543,8.43451
SL,2024-08-14,87.0,2.76,6.29,"Ray, Robbie",542303,592662,strikeout,called_strike,,,,,9,Marcell Ozuna called out on strikes.,R,R,L,SF,ATL,S,2,,2,2,2024,0.66,0.73,0.31,1.91,,624585,663586,0,1,Top,,,,,672275,,,-7.216578184966233,-126.43246742011164,-5.810514289829874,8.576037360093013,25.39381582807396,-23.34281569717233,3.71,1.81,,,,86.8,2164,6.2,745301,592662,672275,664774,689172,656305,666149,671218,687529,573262,54.29,,0.0,0.0,1,0,0,,3,5,Slider,0,0,0,0,0,0,0,0,Standard,Standard,162,0.05,-0.444,,
FF,2024-08-14,94.6,2.39,6.48,"Ray, Robbie",542303,592662,,ball,,,,,11,Marcell Ozuna called out on strikes.,R,R,L,SF,ATL,B,,,1,2,2024,0.89,1.45,-0.71,4.03,,624585,663586,0,1,Top,,,,,672275,,,-10.059391023116609,-137.43706304721206,-3.9415808363915663,13.44132485556361,29.8426184526108,-13.11537681277562,3.62,1.81,,,,94.5,2340,6.3,745301,592662,672275,664774,689172,656305,666149,671218,687529,573262,54.2,,,,,,,,3,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,149,0.0,0.055,,
FF,2024-08-14,94.1,2.54,6.48,"Ray, Robbie",542303,592662,,ball,,,,,12,Marcell Ozuna called out on strikes.,R,R,L,SF,ATL,B,,,0,2,2024,0.98,1.52,0.64,5.65,,624585,663586,0,1,Top,,,,,672275,,,-7.061207383671672,-136.96047943009972,0.1513831071814997,13.851543595895746,29.975705288656734,-13.217652616054483,3.63,1.82,,,,93.8,2264,6.1,745301,592662,672275,664774,689172,656305,666149,671218,687529,573262,54.42,,,,,,,,3,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,144,0.0,0.071,,
SL,2024-08-14,88.6,2.8,6.33,"Ray, Robbie",542303,592662,,swinging_strike,,,,,13,Marcell Ozuna called out on strikes.,R,R,L,SF,ATL,S,,,0,1,2024,0.26,0.97,-1.0,1.94,,624585,663586,0,1,Top,,,,,672275,,,-9.78034678477432,-128.60269251679605,-6.685823260346709,4.736738246998742,24.53728516105692,-20.219491348374408,3.61,1.81,,,,88.5,2212,6.2,745301,592662,672275,664774,689172,656305,666149,671218,687529,573262,54.33,,,,,,,,3,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,141,0.0,-0.154,72.05308,8.42734
FF,2024-08-14,94.0,2.72,6.44,"Ray, Robbie",542303,592662,,swinging_strike,,,,,12,Marcell Ozuna called out on strikes.,R,R,L,SF,ATL,S,,,0,0,2024,0.87,1.54,0.04,3.74,,624585,663586,0,1,Top,,,,,672275,,,-8.843235954379452,-136.54757313004265,-4.672073008122241,12.863119776058593,31.053814469787444,-12.032310376382744,3.61,1.81,,,,93.5,2267,6.2,745301,592662,672275,664774,689172,656305,666149,671218,687529,573262,54.34,,,,,,,,3,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,152,0.0,-0.097,78.65368,7.12649
FF,2024-08-14,94.5,2.36,6.46,"Ray, Robbie",663586,592662,hit_by_pitch,hit_by_pitch,,,,,11,Austin Riley hit by pitch.    Jorge Soler to 2nd.,R,R,L,SF,ATL,B,,,1,2,2024,0.61,1.66,-2.55,3.59,,,624585,0,1,Top,,,,,672275,,,-14.110764980585158,-136.90402806063142,-5.436778663676536,10.82956495027169,30.4866836448694,-10.223311630196225,3.44,1.61,,,,94.1,2313,6.3,745301,592662,672275,664774,689172,656305,666149,671218,687529,573262,54.16,,0.721193,0.7,1,0,0,,2,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,152,-0.052,0.692,,
FF,2024-08-14,93.6,2.67,6.41,"Ray, Robbie",663586,592662,,foul,,,,,2,Austin Riley hit by pitch.    Jorge Soler to 2nd.,R,R,L,SF,ATL,S,,,1,1,2024,0.95,1.32,0.02,3.4,,,624585,0,1,Top,,,,,672275,,,-8.913416072293268,-136.09631619793342,-4.9629050434711,13.743228238010763,28.40473559003088,-14.781286369759558,3.44,1.61,246,79.4,58,93.6,2262,6.2,745301,592662,672275,664774,689172,656305,666149,671218,687529,573262,54.28,,,,,,,,2,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,149,0.0,-0.079,73.68001,7.11437
FF,2024-08-14,93.2,2.9,6.37,"Ray, Robbie",663586,592662,,ball,,,,,12,Austin Riley hit by pitch.    Jorge Soler to 2nd.,R,R,L,SF,ATL,B,,,0,1,2024,0.91,1.43,0.61,4.61,,,624585,0,1,Top,,,,,672275,,,-7.871377225512338,-135.53673997234336,-1.8612981070542407,13.003772189690434,31.501887406930745,-14.465643273940524,3.4,1.61,,,,92.8,2206,6.2,745301,592662,672275,664774,689172,656305,666149,671218,687529,573262,54.3,,,,,,,,2,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,149,0.0,0.057,,
SL,2024-08-14,86.9,2.81,6.36,"Ray, Robbie",663586,592662,,called_strike,,,,,4,Austin Riley hit by pitch.    Jorge Soler to 2nd.,R,R,L,SF,ATL,S,,,0,0,2024,0.21,0.49,-0.54,2.86,,,624585,0,1,Top,,,,,672275,,,-8.417267289322782,-126.33368573199776,-3.2441125231822574,3.801078163571506,23.46530739555289,-26.47086257891601,3.47,1.61,,,,86.9,2122,6.1,745301,592662,672275,664774,689172,656305,666149,671218,687529,573262,54.37,,,,,,,,2,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,151,0.0,-0.064,,
SL,2024-08-14,86.2,2.57,6.3,"Ray, Robbie",624585,592662,hit_by_pitch,hit_by_pitch,,,,,13,Jorge Soler hit by pitch.,R,R,L,SF,ATL,B,,,1,2,2024,0.24,0.58,-2.64,1.5,,,,0,1,Top,,,,,672275,,,-12.766176224334515,-124.80300366138832,-6.2764199664500175,5.027058916204132,24.84761656893445,-24.986872256298,3.6,1.75,,,,85.6,1954,6.2,745301,592662,672275,664774,689172,656305,666149,671218,687529,573262,54.33,,0.721193,0.7,1,0,0,,1,7,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,132,-0.036,0.471,,
FF,2024-08-14,92.8,2.61,6.41,"Ray, Robbie",624585,592662,,foul,,,,,2,Jorge Soler hit by pitch.,R,R,L,SF,ATL,S,,,1,2,2024,0.74,1.39,0.0,3.7,,,,0,1,Top,,,,,672275,,,-8.267658859833995,-135.068198514256,-4.262905954252792,10.64145442893873,25.04284291750708,-14.2670961129313,3.6,1.75,240,75.4,31,93.2,2175,6.2,745301,592662,672275,664774,689172,656305,666149,671218,687529,573262,54.3,,,,,,,,1,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,149,0.0,0.0,74.39376,7.42198
KC,2024-08-14,82.8,2.85,6.37,"Ray, Robbie",624585,592662,,foul,,,,,7,Jorge Soler hit by pitch.,R,R,L,SF,ATL,S,,,1,2,2024,-0.18,0.09,-0.47,2.0,,,,0,1,Top,,,,,672275,,,-7.1643150408690826,-120.37704863278628,-3.575043056789264,-0.2214076985989071,25.30588634090576,-30.724025941646957,3.6,1.75,340,108.9,23,82.0,2030,6.0,745301,592662,672275,664774,689172,656305,666149,671218,687529,573262,54.53,,,,,,,,1,5,Knuckle Curve,0,0,0,0,0,0,0,0,Strategic,Standard,321,0.0,0.0,73.76476,8.62258
SL,2024-08-14,85.6,2.69,6.33,"Ray, Robbie",624585,592662,,foul,,,,,13,Jorge Soler hit by pitch.,R,R,L,SF,ATL,S,,,1,2,2024,-0.04,0.61,-1.13,2.35,,,,0,1,Top,,,,,672275,,,-8.925184830304193,-124.35294114492795,-4.37812165433987,1.2781956680908906,22.991920898513307,-25.132248381971877,3.6,1.75,7,74.4,-17,85.6,2087,6.2,745301,592662,672275,664774,689172,656305,666149,671218,687529,573262,54.26,,,,,,,,1,4,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,142,0.0,0.0,70.69026,7.77957
FF,2024-08-14,92.1,2.65,6.46,"Ray, Robbie",624585,592662,,ball,,,,,11,Jorge Soler hit by pitch.,R,R,L,SF,ATL,B,,,0,2,2024,0.82,1.45,-0.46,4.51,,,,0,1,Top,,,,,672275,,,-9.589728346089494,-133.8472297426151,-2.275917596517278,11.815119455686228,27.641879694380627,-14.38282907183899,3.7,1.77,,,,91.7,2208,6.0,745301,592662,672275,664774,689172,656305,666149,671218,687529,573262,54.5,,,,,,,,1,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,147,0.0,0.02,,
FF,2024-08-14,92.9,2.61,6.45,"Ray, Robbie",624585,592662,,called_strike,,,,,2,Jorge Soler hit by pitch.,R,R,L,SF,ATL,S,,,0,1,2024,0.9,1.43,-0.14,3.35,,,,0,1,Top,,,,,672275,,,-8.942817675362349,-134.87833249888797,-5.223634959628467,12.946162516794002,29.88789743940469,-13.753436771737205,3.59,1.75,,,,92.1,2328,6.0,745301,592662,672275,664774,689172,656305,666149,671218,687529,573262,54.5,,,,,,,,1,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,152,0.0,-0.047,,
FF,2024-08-14,92.2,2.55,6.45,"Ray, Robbie",624585,592662,,foul,,,,,6,Jorge Soler hit by pitch.,R,R,L,SF,ATL,S,,,0,0,2024,0.98,1.5,0.56,2.93,,,,0,1,Top,,,,,672275,,,-7.127475479954657,-133.93694211115414,-6.324228722656767,13.305921272645511,28.53979200592923,-12.915948280288688,3.6,1.75,255,76.4,46,91.7,2324,6.0,745301,592662,672275,664774,689172,656305,666149,671218,687529,573262,54.47,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,145,0.0,-0.032,73.91227,8.28933
SL,2024-08-14,87.9,3.06,5.48,"Hader, Josh",670764,623352,field_out,hit_into_play,,,,,5,"Taylor Walls grounds out, third baseman Alex Bregman to first baseman Zach Dezenzo.",R,R,L,TB,HOU,X,5,ground_ball,0,1,2024,-0.05,0.12,0.18,2.23,,691406,,2,10,Bot,108.46,162.44,,,605170,,,-6.924327457545915,-127.841605059697,-1.9583807080123783,1.0087522828255493,28.836837145486985,-30.632392693136477,3.36,1.52,5,84.8,-25,88.2,2538,6.7,745053,623352,605170,701305,514888,608324,665161,676801,676694,643289,53.78,0.063,0.06,0.0,1,0,0,2,71,2,Slider,1,2,1,2,2,1,1,2,Infield shade,Standard,279,-0.142,-0.289,70.29864,7.46398
SL,2024-08-14,86.9,3.14,5.4,"Hader, Josh",670764,623352,,swinging_strike,,,,,13,"Taylor Walls grounds out, third baseman Alex Bregman to first baseman Zach Dezenzo.",R,R,L,TB,HOU,S,,,0,0,2024,0.05,0.26,-0.25,0.9,,691406,,2,10,Bot,,,,,605170,,,-8.294939122961273,-126.26979681131264,-5.118433862902669,2.297435503023673,26.594770088017363,-28.522003429147645,3.36,1.52,,,,87.4,2465,6.8,745053,623352,605170,701305,514888,608324,665161,676801,676694,643289,53.73,,,,,,,,71,1,Slider,1,2,1,2,2,1,1,2,Infield shade,Standard,126,0.0,-0.048,35.56781,7.54091
SI,2024-08-14,97.2,3.01,5.69,"Hader, Josh",676356,623352,strikeout,swinging_strike,,,,,12,Jonny DeLuca strikes out swinging.,R,R,L,TB,HOU,S,2,,3,2,2024,0.8,1.65,0.1,3.68,,691406,,1,10,Bot,,,,,605170,,,-9.67695411287487,-141.2300583339122,-3.603838025582693,12.954560440745928,34.245950305921056,-9.553101963027611,3.14,1.43,,,,97.5,2363,6.7,745053,623352,605170,701305,514888,608324,665161,676801,676694,643289,53.81,,0.0,0.0,1,0,0,,70,7,Sinker,1,2,1,2,2,1,1,2,Infield shade,Standard,153,-0.136,-0.393,75.4171,7.50702
SL,2024-08-14,86.1,3.28,5.44,"Hader, Josh",676356,623352,,blocked_ball,,,,,14,Jonny DeLuca strikes out swinging.,R,R,L,TB,HOU,B,,,2,2,2024,0.01,0.18,0.39,0.35,,691406,,1,10,Bot,,,,,605170,,,-6.8898629770825375,-125.1568753680478,-6.224081197083129,1.4104468344650871,24.32959403954492,-29.24777364066549,3.15,1.48,,,,86.3,2397,6.4,745053,623352,605170,701305,514888,608324,665161,676801,676694,643289,54.08,,,,,,,,70,6,Slider,1,2,1,2,2,1,1,2,Infield shade,Standard,166,0.0,0.108,,
SI,2024-08-14,96.7,2.87,5.75,"Hader, Josh",676356,623352,,ball,,,,,12,Jonny DeLuca strikes out swinging.,R,R,L,TB,HOU,B,,,1,2,2024,0.5,1.62,1.55,5.01,,691406,,1,10,Bot,,,,,605170,,,-4.687208067475149,-140.69046037984555,-0.0588678722645702,7.709830069079605,34.67494936905851,-11.01667906291981,3.26,1.45,,,,97.1,2263,6.7,745053,623352,605170,701305,514888,608324,665161,676801,676694,643289,53.77,,,,,,,,70,5,Sinker,1,2,1,2,2,1,1,2,Infield shade,Standard,154,0.0,0.037,,
SI,2024-08-14,98.1,2.84,5.69,"Hader, Josh",676356,623352,,foul,,,,,11,Jonny DeLuca strikes out swinging.,R,R,L,TB,HOU,S,,,1,2,2024,0.64,1.56,-0.36,3.42,,691406,,1,10,Bot,,,,,605170,,,-10.252615902821844,-142.33649472959658,-4.227160899628695,11.275152321797004,35.95476137538071,-10.287908164942325,3.14,1.43,231,72.5,50,98.6,2353,6.9,745053,623352,605170,701305,514888,608324,665161,676801,676694,643289,53.55,,,,,,,,70,4,Sinker,1,2,1,2,2,1,1,2,Infield shade,Standard,152,0.0,0.0,74.26755,6.67389
SI,2024-08-14,97.3,3.11,5.66,"Hader, Josh",676356,623352,,swinging_strike,,,,,2,Jonny DeLuca strikes out swinging.,R,R,L,TB,HOU,S,,,1,1,2024,0.68,1.52,-0.21,3.12,,691406,,1,10,Bot,,,,,605170,,,-10.53404578124596,-141.20894021908398,-4.743028118500652,11.687793666686895,34.596883028216574,-10.945301153410531,3.14,1.43,,,,97.5,2240,6.7,745053,623352,605170,701305,514888,608324,665161,676801,676694,643289,53.79,,,,,,,,70,3,Sinker,1,2,1,2,2,1,1,2,Infield shade,Standard,154,0.0,-0.075,73.38651,7.23208
SI,2024-08-14,97.5,3.01,5.68,"Hader, Josh",676356,623352,,ball,,,,,11,Jonny DeLuca strikes out swinging.,R,R,L,TB,HOU,B,,,0,1,2024,0.58,1.51,-0.43,4.13,,691406,,1,10,Bot,,,,,605170,,,-10.658278832839605,-141.4706069160419,-2.038217461014576,10.41217263664862,35.930943278341125,-11.7624716382539,3.17,1.47,,,,97.6,2418,6.8,745053,623352,605170,701305,514888,608324,665161,676801,676694,643289,53.74,,,,,,,,70,2,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,150,0.0,0.024,,
SI,2024-08-14,96.3,2.98,5.69,"Hader, Josh",676356,623352,,swinging_strike,,,,,2,Jonny DeLuca strikes out swinging.,R,R,L,TB,HOU,S,,,0,0,2024,0.59,1.57,-0.06,3.26,,691406,,1,10,Bot,,,,,605170,,,-9.47602088911914,-139.9333197883587,-4.447464613013975,9.93700062479579,33.10528218360213,-10.711702198094237,3.14,1.43,,,,96.8,2261,6.7,745053,623352,605170,701305,514888,608324,665161,676801,676694,643289,53.75,,,,,,,,70,1,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,151,0.0,-0.047,71.66968,7.77184
SL,2024-08-14,86.2,3.38,5.5,"Hader, Josh",666185,623352,field_out,hit_into_play,,,,,8,Dylan Carlson flies out to left fielder Chas McCormick.,R,R,L,TB,HOU,X,7,fly_ball,3,2,2024,-0.17,-0.08,-0.2,1.84,,691406,,0,10,Bot,63.05,129.75,,,605170,,,-8.227983534025187,-125.19424182629264,-2.196942105882851,0.1396102252294386,28.809070925562267,-32.70897000101911,3.43,1.66,264,78.6,41,86.3,2552,6.8,745053,623352,605170,701305,514888,608324,665161,676801,676694,643289,53.74,0.046,0.058,0.0,1,0,0,3,69,8,Slider,1,2,1,2,2,1,1,2,Standard,Standard,332,-0.16,-0.423,64.64924,7.53292
SL,2024-08-14,84.7,3.08,5.48,"Hader, Josh",666185,623352,,blocked_ball,,,,,13,Dylan Carlson flies out to left fielder Chas McCormick.,R,R,L,TB,HOU,B,,,2,2,2024,-0.25,-0.13,-1.56,-0.65,,691406,,0,10,Bot,,,,,605170,,,-10.30489766895085,-122.6816078459664,-7.579578436956588,-0.1873741823316945,27.336405083710808,-31.91440209384107,3.23,1.52,,,,84.1,2521,6.4,745053,623352,605170,701305,514888,608324,665161,676801,676694,643289,54.05,,,,,,,,69,7,Slider,1,2,1,2,2,1,1,2,Standard,Standard,6,0.0,0.087,,
SI,2024-08-14,97.0,2.95,5.73,"Hader, Josh",666185,623352,,foul,,,,,2,Dylan Carlson flies out to left fielder Chas McCormick.,R,R,L,TB,HOU,S,,,2,2,2024,0.65,1.7,0.24,3.41,,691406,,0,10,Bot,,,,,605170,,,-8.792552108196757,-140.94144477486236,-4.5470338955434055,10.711623445202893,32.81608743670718,-8.677217541192906,3.43,1.66,181,80.7,15,97.3,2317,6.6,745053,623352,605170,701305,514888,608324,665161,676801,676694,643289,53.92,,,,,,,,69,6,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,152,0.0,0.0,67.61901,6.94725
SL,2024-08-14,84.8,2.88,5.53,"Hader, Josh",666185,623352,,ball,,,,,13,Dylan Carlson flies out to left fielder Chas McCormick.,R,R,L,TB,HOU,B,,,1,2,2024,0.0,0.08,-1.28,0.91,,691406,,0,10,Bot,,,,,605170,,,-9.78108471004972,-123.11922353752948,-4.644123831875429,1.8866946351850664,24.03270890040615,-30.63049086260185,3.19,1.49,,,,85.4,2370,6.7,745053,623352,605170,701305,514888,608324,665161,676801,676694,643289,53.77,,,,,,,,69,5,Slider,1,2,1,2,2,1,1,2,Standard,Standard,18,0.0,0.079,,
SI,2024-08-14,96.7,2.79,5.71,"Hader, Josh",666185,623352,,foul,,,,,1,Dylan Carlson flies out to left fielder Chas McCormick.,R,R,L,TB,HOU,S,,,1,2,2024,0.89,1.7,-0.65,3.05,,691406,,0,10,Bot,,,,,605170,,,-11.231545092257027,-140.3001910985579,-5.353480451990188,14.392451907776996,34.530127094051025,-8.745131031029892,3.43,1.66,229,91.6,67,96.7,2278,6.7,745053,623352,605170,701305,514888,608324,665161,676801,676694,643289,53.83,,,,,,,,69,4,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,151,0.0,0.0,69.83603,7.64298
SI,2024-08-14,96.5,2.65,5.74,"Hader, Josh",666185,623352,,ball,,,,,11,Dylan Carlson flies out to left fielder Chas McCormick.,R,R,L,TB,HOU,B,,,0,2,2024,0.82,1.68,-1.05,3.15,,691406,,0,10,Bot,,,,,605170,,,-11.749577507853422,-139.86093293833622,-5.093503082708121,13.593190774968802,33.75563108683894,-9.143182658928431,3.28,1.48,,,,96.5,2303,6.7,745053,623352,605170,701305,514888,608324,665161,676801,676694,643289,53.85,,,,,,,,69,3,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,155,0.0,0.029,,
SI,2024-08-14,95.3,2.82,5.76,"Hader, Josh",666185,623352,,swinging_strike,,,,,4,Dylan Carlson flies out to left fielder Chas McCormick.,R,R,L,TB,HOU,S,,,0,1,2024,0.45,1.68,-0.34,2.63,,691406,,0,10,Bot,,,,,605170,,,-9.303266436679332,-138.31951520278523,-6.363139474062487,7.837548832190115,31.53870785688714,-9.275720603541332,3.43,1.66,,,,95.3,2186,6.5,745053,623352,605170,701305,514888,608324,665161,676801,676694,643289,53.99,,,,,,,,69,2,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,150,0.0,-0.089,71.3884,7.22106
SI,2024-08-14,94.7,2.87,5.75,"Hader, Josh",666185,623352,,foul,,,,,7,Dylan Carlson flies out to left fielder Chas McCormick.,R,R,L,TB,HOU,S,,,0,0,2024,0.81,1.68,-0.48,1.95,,691406,,0,10,Bot,,,,,605170,,,-10.577521562705138,-137.21478922195195,-7.944518190740605,12.731929323510354,32.36171969837783,-9.240877042196724,3.43,1.66,,,,94.6,2212,6.6,745053,623352,605170,701305,514888,608324,665161,676801,676694,643289,53.9,,,,,,,,69,1,Sinker,1,2,1,2,2,1,1,2,Strategic,Standard,149,0.0,-0.047,71.44336,8.40616
SL,2024-08-14,88.1,1.12,5.08,"Cleavinger, Garrett",676801,664076,strikeout,swinging_strike,,,,,13,Chas McCormick strikes out swinging.,R,R,L,TB,HOU,S,2,,1,2,2024,-0.39,0.06,-0.79,1.34,676694,643289,,2,10,Top,,,,,666163,,,-3.811809649009792,-128.3574267687925,-3.13468422504667,-3.568739588821034,25.70225349895377,-31.06320453881145,3.29,1.57,,,,88.1,2490,6.1,745053,664076,666163,664040,676609,691406,670764,666139,642350,676356,54.37,,0.0,0.0,1,0,0,,68,5,Slider,1,2,2,1,2,1,2,1,Standard,Standard,251,0.085,-0.394,68.91153,8.83013
FF,2024-08-14,97.6,1.0,5.43,"Cleavinger, Garrett",676801,664076,,foul,,,,,12,Chas McCormick strikes out swinging.,R,R,L,TB,HOU,S,,,1,2,2024,0.49,1.38,0.28,3.57,676694,643289,,2,10,Top,,,,,666163,,,-3.0709364321839505,-142.0439179332318,-2.6300771724232264,7.406822274843135,35.599014264803664,-13.17768379265594,3.29,1.57,280,80.6,42,96.8,2304,6.1,745053,664076,666163,664040,676609,691406,670764,666139,642350,676356,54.43,,,,,,,,68,4,4-Seam Fastball,1,2,2,1,2,1,2,1,Standard,Standard,140,0.0,0.0,67.69605,6.44001
FF,2024-08-14,97.0,0.92,5.5,"Cleavinger, Garrett",676801,664076,,ball,,,,,12,Chas McCormick strikes out swinging.,R,R,L,TB,HOU,B,,,0,2,2024,0.34,1.22,0.47,5.46,676694,643289,,2,10,Top,,,,,666163,,,-1.9782438690382271,-141.25673799644616,2.641157985211759,5.074575784189296,34.46620498944213,-16.73926367607316,3.16,1.49,,,,96.2,2291,6.0,745053,664076,666163,664040,676609,691406,670764,666139,642350,676356,54.54,,,,,,,,68,3,4-Seam Fastball,1,2,2,1,2,1,2,1,Standard,Standard,147,0.0,0.06,,
SL,2024-08-14,87.9,1.13,5.22,"Cleavinger, Garrett",676801,664076,,called_strike,,,,,2,Chas McCormick strikes out swinging.,R,R,L,TB,HOU,S,,,0,1,2024,-0.44,0.09,-0.06,3.22,676694,,643289,2,10,Top,,,,,666163,,,-1.976106760690726,-127.997881618304,1.025689925122005,-4.40277520105802,25.806966322013537,-31.54604973981664,3.15,1.48,,,,87.4,2427,5.9,745053,664076,666163,664040,676609,691406,670764,666139,642350,676356,54.59,,,,,,,,68,2,Slider,1,2,2,1,2,1,2,1,Standard,Standard,245,-0.007,-0.135,,
FC,2024-08-14,89.5,1.06,5.21,"Cleavinger, Garrett",676801,664076,,swinging_strike,,,,,5,Chas McCormick strikes out swinging.,R,R,L,TB,HOU,S,,,0,0,2024,-0.37,0.32,0.23,2.12,676694,,643289,2,10,Top,,,,,666163,,,-1.2631003028263446,-130.4173860412748,-2.334138369307701,-4.02620136033755,26.61365788603425,-28.244121848122404,3.29,1.57,,,,89.3,2356,6.0,745053,664076,666163,664040,676609,691406,670764,666139,642350,676356,54.45,,,,,,,,68,1,Cutter,1,2,2,1,2,1,2,1,Standard,Standard,207,0.0,-0.079,77.08866,8.41572
FC,2024-08-14,90.2,1.15,5.1,"Cleavinger, Garrett",643289,664076,single,hit_into_play,,,,,8,Mauricio Dubón singles on a sharp line drive to center fielder Jose Siri.   Pedro León scores.    Jake Meyers to 3rd.,R,R,L,TB,HOU,X,8,line_drive,3,2,2024,-0.39,0.06,-0.21,1.83,694175,676694,,2,10,Top,128.87,76.61,,,666163,,,-2.5602254512065983,-131.35142041579098,-2.3219800041730045,-3.965658828868012,27.18598270053671,-31.24451804542602,3.35,1.52,250,105.6,10,89.8,2510,6.0,745053,664076,666163,664040,676609,691406,670764,666139,642350,676356,54.54,0.84,0.815,0.9,1,1,0,4,67,8,Cutter,1,1,1,1,2,1,2,1,Standard,Standard,229,-0.306,1.46,73.41407,7.49674
FF,2024-08-14,97.1,0.93,5.38,"Cleavinger, Garrett",643289,664076,,foul,,,,,3,Mauricio Dubón singles on a sharp line drive to center fielder Jose Siri.   Pedro León scores.    Jake Meyers to 3rd.,R,R,L,TB,HOU,S,,,3,2,2024,0.46,1.53,0.62,3.22,694175,676694,,2,10,Top,,,,,666163,,,-1.8702125128731897,-141.39269359201143,-3.673156182785927,6.5714204909425655,35.50467458505975,-11.176008568404422,3.35,1.52,224,78.1,49,96.4,2250,6.1,745053,664076,666163,664040,676609,691406,670764,666139,642350,676356,54.4,,,,,,,,67,7,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,138,0.0,0.0,64.37875,7.55706
FC,2024-08-14,89.6,1.11,5.08,"Cleavinger, Garrett",643289,664076,,blocked_ball,,,,,13,Mauricio Dubón singles on a sharp line drive to center fielder Jose Siri.   Pedro León scores.    Jake Meyers to 3rd.,R,R,L,TB,HOU,B,,,2,2,2024,-0.33,0.15,-1.0,0.62,694175,,676694,2,10,Top,,,,,666163,,,-4.508779103187207,-130.3755248736513,-5.349829128659151,-2.820342152235077,27.626504251404626,-29.51067352534954,3.15,1.45,,,,89.6,2427,6.3,745053,664076,666163,664040,676609,691406,670764,666139,642350,676356,54.2,,,,,,,,67,6,Cutter,1,1,1,1,1,1,1,1,Standard,Standard,213,-0.005,0.132,,
FF,2024-08-14,97.4,0.81,5.45,"Cleavinger, Garrett",643289,664076,,foul,,,,,11,Mauricio Dubón singles on a sharp line drive to center fielder Jose Siri.   Pedro León scores.    Jake Meyers to 3rd.,R,R,L,TB,HOU,S,,,2,2,2024,0.53,1.37,-1.11,3.03,694175,,676694,2,10,Top,,,,,666163,,,-6.333136034620013,-141.64552991340045,-4.110238095649241,8.599069932259356,33.300923569166685,-13.01759280875278,3.35,1.52,179,62.9,35,97.0,2338,6.1,745053,664076,666163,664040,676609,691406,670764,666139,642350,676356,54.36,,,,,,,,67,5,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,146,0.0,0.0,56.58362,5.88998
